19.824411262411243	-2.6101222861740045
20.967606722866943	-2.7613399841136244
21.15751545300238	-2.791275677942356
22.07840065100346	-2.9132577849430747
22.362076103147192	-2.9671095251544934
23.07633949209578	-3.0633815949968284
23.20225650514421	-3.0884939520991734
23.389542348531542	-3.1379929287570523
23.499501852223943	-3.1615128365434133
23.94361498015461	-3.22376708348655
24.038357319965264	-3.2402597368397927
24.132439372584397	-3.26163730823617
24.210327015478107	-3.283227655682178
24.42654848640045	-3.3570802146023944
24.551019196097844	-3.3924072869277317
24.66090334994244	-3.416229468976316
24.898021398301637	-3.4553231845716996
25.054177028245615	-3.4951923432802934
25.146903459658436	-3.525972862499568
25.22360470942263	-3.5556078288545003
25.421142037492128	-3.645385539849431
25.528222020531818	-3.688372508056154
25.651774299251	-3.7291818587286594
25.869657180805458	-3.7889126571692584
25.96201956626193	-3.821359194770985
26.053572244330297	-3.859185479039742
26.20429491600265	-3.9343442376005084
26.41194405316746	-4.060370989107675
26.51647743346958	-4.118029315122374
26.62204000560144	-4.168717404010871
26.81947999942373	-4.253352396997804
26.90945486727128	-4.299407020809226
26.983712477880555	-4.34209869081689
27.071928716917917	-4.398550135340528
27.14467367327573	-4.449985782941461
27.34534814622982	-4.610137763138283
27.446412115103413	-4.68470718261979
27.548588104933685	-4.75216108738041
27.739822399245433	-4.867695342550303
27.88401867397436	-4.971996959473361
28.02500596794819	-5.09280283457308
28.204108255988302	-5.26976553269162
28.315328325949714	-5.37152723210664
28.428156574063053	-5.463775450467014
28.613328919937118	-5.602526054343066
28.738626432710852	-5.7121399058416715
28.847459614321266	-5.821185174260471
28.993874094364205	-5.984795735922142
29.10155178382463	-6.096319393357309
29.224862434273074	-6.210101755793449
29.406393979571945	-6.356628366588408
29.51612266311626	-6.455019094443123
29.60996576154955	-6.550260516022433
29.80725589156633	-6.768468537551425
29.88769415516663	-6.84793419840984
29.955638814215238	-6.909807397769654
30.038305324232518	-6.978796640186655
30.192397969313628	-7.09362353441107
30.27517040818783	-7.161314795506453
30.369723502669636	-7.2483508387504125
30.528989925605334	-7.407964380002636
30.665087287427443	-7.525827005439978
30.79087262289211	-7.617828874496956
30.962859239155712	-7.722681755682711
31.04768097056599	-7.779609987258603
31.117094261536696	-7.831986401417021
31.28128043040309	-7.96655308645867
31.407626959281565	-8.054322039966891
31.479316178236584	-8.097111959018976
31.55209856108238	-8.13559497184194
31.71533867889211	-8.208059450679277
31.80315671886441	-8.252252525204328
31.87502992578058	-8.29407071901433
32.03088554063131	-8.394509147841989
32.146986119288385	-8.456856857667486
32.28114183572269	-8.513443564698486
32.4493557563458	-8.566471438112037
32.539769745777726	-8.600460221217464
32.61377368517456	-8.633843081660249
32.7596747109804	-8.708476820644643
32.86403115530474	-8.752285398599213
32.95536803544515	-8.782730705038185
33.24879171087939	-8.863411294760215
33.32443131256045	-8.890556671601061
33.45877946101983	-8.946152034568643
33.550102493662095	-8.976626727281284
33.98317476002515	-9.093051398680306
34.18160777724657	-9.156952119314342
34.76898308028474	-9.316320938013698
34.18061673694842	-9.160650732059366
33.97681834276806	-9.116773870837863
33.54355442272364	-9.001064460715146
33.449229010148485	-8.981794802455687
33.30508241914747	-8.962767724888534
33.22600391413911	-8.94845650998748
32.931551262280244	-8.871616112561945
32.83722855055675	-8.852314081293892
32.72494892974597	-8.83807520054405
32.5612780654677	-8.82975940158103
32.48049734374853	-8.821667837077058
32.38520214049028	-8.805895991974117
32.213010675253706	-8.767712517147359
32.0685350632432	-8.749640184735563
31.93681515781935	-8.745584595983688
31.75162102162234	-8.754639019439267
31.668467901676483	-8.754918034161022
31.57031871088739	-8.749281339384908
31.39271638252873	-8.730417360025179
31.310443483624823	-8.727353435321128
31.226963839306272	-8.728565982768604
31.073660058863414	-8.741402861731062
30.86418732315425	-8.775847945046989
30.77788544273413	-8.786500604781963
30.675963552751906	-8.793391033814071
30.474592333363823	-8.798202984449123
30.319658102899382	-8.814986272515783
30.142863017454722	-8.849009619390195
29.92512747859642	-8.907605789434767
29.799724075146763	-8.935704666688013
29.69419540980082	-8.95294079897372
29.503333817512033	-8.975337483869177
29.397247898586365	-8.993750665381501
29.307469498118895	-9.013362098316218
29.198075087975518	-9.041962247547971
28.918112812700553	-9.132290872493229
28.78922159469783	-9.167850813856809
28.64499840329727	-9.198195341903677
28.414524168082718	-9.23432533653311
28.250842831019114	-9.271208427681193
28.10182938780799	-9.31395190341279
27.893225447778082	-9.382435566117767
27.744450513519375	-9.422454947925733
27.581132758677015	-9.454734571543312
27.35139350113369	-9.482309946353372
27.207557262822856	-9.505785122850641
27.060357007118085	-9.538303304695617
26.816768526740155	-9.602006352768452
26.634267010998137	-9.636133662544305
26.45723856549028	-9.654363375091004
26.233857680956564	-9.65880182791957
26.111643725726424	-9.666130628111587
25.98683505153386	-9.680177655291233
25.732969869966148	-9.718536102131017
25.64425306596263	-9.726708201434624
25.53962983966813	-9.731488466953742
